message,label,type
There is a power outage reported near the apartment this evening.,non-urgent,infrastructure
There is a water leak reported near the market this night.,non-urgent,infrastructure
There is a power outage reported near the church this weekend.,non-urgent,infrastructure
There is a power outage reported near the hospital this night.,non-urgent,infrastructure
There is a damaged road reported near the gym this rush hour.,non-urgent,infrastructure
There is a broken light reported near the gym this morning.,non-urgent,infrastructure
There is a water leak reported near the apartment this weekend.,non-urgent,infrastructure
There is a power outage reported near the school this afternoon.,non-urgent,infrastructure
There is a water leak reported near the school this evening.,non-urgent,infrastructure
There is a damaged road reported near the apartment this holiday.,non-urgent,infrastructure
There is a damaged road reported near the office this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the school this night.,non-urgent,infrastructure
There is a collapsed bridge reported near the hospital this morning.,non-urgent,infrastructure
There is a damaged road reported near the factory this evening.,non-urgent,infrastructure
There is a damaged road reported near the church this rush hour.,non-urgent,infrastructure
There is a power outage reported near the mall this holiday.,non-urgent,infrastructure
There is a broken light reported near the hospital this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the church this holiday.,non-urgent,infrastructure
There is a collapsed bridge reported near the office this holiday.,non-urgent,infrastructure
There is a water leak reported near the restaurant this morning.,non-urgent,infrastructure
There is a power outage reported near the school this weekend.,non-urgent,infrastructure
There is a broken light reported near the highway this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the highway this holiday.,non-urgent,infrastructure
There is a water leak reported near the church this holiday.,non-urgent,infrastructure
There is a broken light reported near the factory this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the school this afternoon.,non-urgent,infrastructure
There is a water leak reported near the factory this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the school this evening.,non-urgent,infrastructure
There is a damaged road reported near the apartment this evening.,non-urgent,infrastructure
There is a damaged road reported near the mall this night.,non-urgent,infrastructure
There is a collapsed bridge reported near the market this night.,non-urgent,infrastructure
There is a water leak reported near the mall this evening.,non-urgent,infrastructure
There is a broken light reported near the apartment this afternoon.,non-urgent,infrastructure
There is a pothole reported near the office this rush hour.,non-urgent,infrastructure
There is a power outage reported near the office this morning.,non-urgent,infrastructure
There is a water leak reported near the school this night.,non-urgent,infrastructure
There is a pothole reported near the mall this night.,non-urgent,infrastructure
There is a broken light reported near the factory this holiday.,non-urgent,infrastructure
There is a pothole reported near the hospital this holiday.,non-urgent,infrastructure
There is a pothole reported near the school this rush hour.,non-urgent,infrastructure
There is a water leak reported near the school this holiday.,non-urgent,infrastructure
There is a collapsed bridge reported near the office this morning.,non-urgent,infrastructure
There is a water leak reported near the church this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the office this rush hour.,non-urgent,infrastructure
There is a broken light reported near the gym this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the church this morning.,non-urgent,infrastructure
There is a pothole reported near the restaurant this night.,non-urgent,infrastructure
There is a power outage reported near the hospital this morning.,non-urgent,infrastructure
There is a water leak reported near the hospital this weekend.,non-urgent,infrastructure
There is a water leak reported near the apartment this morning.,non-urgent,infrastructure
There is a broken light reported near the apartment this morning.,non-urgent,infrastructure
There is a water leak reported near the plaza this holiday.,non-urgent,infrastructure
There is a water leak reported near the gym this night.,non-urgent,infrastructure
There is a water leak reported near the highway this night.,non-urgent,infrastructure
There is a broken light reported near the gym this evening.,non-urgent,infrastructure
There is a broken light reported near the apartment this rush hour.,non-urgent,infrastructure
There is a broken light reported near the mall this evening.,non-urgent,infrastructure
There is a pothole reported near the office this holiday.,non-urgent,infrastructure
There is a damaged road reported near the restaurant this afternoon.,non-urgent,infrastructure
There is a power outage reported near the school this holiday.,non-urgent,infrastructure
There is a water leak reported near the plaza this morning.,non-urgent,infrastructure
There is a damaged road reported near the factory this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the market this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the mall this holiday.,non-urgent,infrastructure
There is a collapsed bridge reported near the gym this morning.,non-urgent,infrastructure
There is a water leak reported near the church this rush hour.,non-urgent,infrastructure
There is a pothole reported near the highway this morning.,non-urgent,infrastructure
There is a power outage reported near the gym this night.,non-urgent,infrastructure
There is a collapsed bridge reported near the hospital this night.,non-urgent,infrastructure
There is a damaged road reported near the office this evening.,non-urgent,infrastructure
There is a pothole reported near the school this weekend.,non-urgent,infrastructure
There is a pothole reported near the school this holiday.,non-urgent,infrastructure
There is a broken light reported near the mall this night.,non-urgent,infrastructure
There is a broken light reported near the church this afternoon.,non-urgent,infrastructure
There is a broken light reported near the restaurant this morning.,non-urgent,infrastructure
There is a broken light reported near the highway this evening.,non-urgent,infrastructure
There is a power outage reported near the mall this night.,non-urgent,infrastructure
There is a damaged road reported near the apartment this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the apartment this morning.,non-urgent,infrastructure
There is a power outage reported near the gym this morning.,non-urgent,infrastructure
There is a damaged road reported near the market this afternoon.,non-urgent,infrastructure
There is a power outage reported near the plaza this afternoon.,non-urgent,infrastructure
There is a water leak reported near the mall this morning.,non-urgent,infrastructure
There is a pothole reported near the apartment this weekend.,non-urgent,infrastructure
There is a broken light reported near the market this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the restaurant this weekend.,non-urgent,infrastructure
There is a pothole reported near the gym this rush hour.,non-urgent,infrastructure
There is a collapsed bridge reported near the factory this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the office this night.,non-urgent,infrastructure
There is a water leak reported near the gym this rush hour.,non-urgent,infrastructure
There is a broken light reported near the school this night.,non-urgent,infrastructure
